"","rhessys_version","tec_file","world_file","world_hdr_prefix","flow_file","start_date","end_date","output_folder","output_filename","command_options","par_dated_id","dated_id","par_id","...defs.shallow_NT.def.pore_size_index","...defs.shallow_NT.def.psi_air_entry","...defs.shallow_NT.def.group_id","...defs.veg_liveoak.def.epc.leaf_cn","...defs.veg_liveoak.def.epc.branch_turnover","...defs.veg_liveoak.def.epc.gl_smax","...defs.veg_liveoak.def.epc.flnr_age_mult","...defs.veg_liveoak.def.epc.litter_moist_coef","...defs.veg_liveoak.def.epc.psi_close","...defs.veg_liveoak.def.mrc.q10","...defs.veg_liveoak.def.epc.vpd_close","...defs.veg_liveoak.def.epc.leaf_turnover","...defs.veg_liveoak.def.epc.froot_turnover","...defs.veg_liveoak.def.epc.storage_transfer_prop","...defs.veg_liveoak.def.epc.height_to_stem_coef","...defs.veg_liveoak.def.epc.waring_pa","...defs.veg_liveoak.def.epc.root_distrib_parm","...defs.veg_liveoak.def.epc.proj_sla","...defs.veg_liveoak.def.epc.alloc_stemc_leafc","...defs.veg_liveoak.def.epc.ext_coef","...defs.veg_liveoak.def.specific_rain_capacity","...defs.veg_liveoak.def.epc.flnr_sunlit","...defs.veg_liveoak.def.epc.flnr_shade","...defs.veg_liveoak.def.epc.netpabs_sunlit","...defs.veg_liveoak.def.epc.netpabs_shade","...defs.veg_liveoak.def.epc.netpabs_age_mult","...defs.veg_liveoak.def.epc.cpool_mort_fract","...defs.veg_liveoak.def.epc.min_percent_leafg","...defs.veg_liveoak.def.epc.livewood_turnover","...defs.veg_liveoak.def.epc.waring_pb","...defs.veg_liveoak.def.epc.max_storage_percent","...defs.veg_liveoak.def.epc.min_leaf_carbon","...defs.veg_liveoak.def.epc.resprout_leaf_carbon","...defs.veg_liveoak.def.epc.alloc_frootc_leafc","...defs.veg_liveoak.def.epc.frootc_crootc","...defs.veg_liveoak.def.epc.alloc_prop_day_growth","...defs.veg_liveoak.def.epc.day_leafon","...defs.veg_liveoak.def.epc.day_leafoff","...defs.veg_liveoak.def.epc.ndays_expand","...defs.veg_liveoak.def.epc.ndays_litfall","...defs.veg_liveoak.def.group_id","def_id","...defs.stdbasin.def.group_id","...defs.stdhillslope.def.group_id","...defs.stdzone.def.group_id","...defs.lu_undev.def.group_id","all_id","hdr_id","run","code"
"1","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","conifer","-b -g -c -climrepeat -vmort_off",14,0,14,0.594741631299257,2.53225810797885,14,63.035512262024,0.0334186288379133,0.00299946791671216,1.65833915329771,0.000508677175982855,-3.13850443297997,1.93448488335125,4777.36005801708,0.101666718609631,0.473615857900586,0.459262699135579,0.534369839937426,0.300143009321764,5.29513599467464,24.0649228640832,1.57373348036781,0.700566992276406,0.000161510412793455,0.165038559082896,0.0994123371804366,0.223974303854629,0.141133426432498,1.69886686523631,0.000970130122033879,0.00639554604841396,0.0497665655426681,0.797787572222296,0.301311598718166,0.0121333377633803,0.00994712345302105,0.971191865417641,0.571095165678766,0.475183377505746,277.535714766011,79.9541820888408,49.8144676666707,56.0390316529665,14,14,0,0,0,0,14,14,14,"pica"
"2","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","conifer","-b -g -c -climrepeat -vmort_off",16,0,16,0.544681499479339,1.55354839643464,16,33.9488916140981,0.0296364234089851,0.00302461161613464,1.47080731374305,0.000476040130891371,-6.2657433100976,2.02532095913775,2796.85655473731,0.202199281081557,0.46373665566789,0.433380142820533,0.51832286582794,0.240485887927935,6.30856299540028,23.7619314629119,1.52833989944775,0.650742326854751,0.000148638073861878,0.28034792498406,0.19344661470768,0.277518644055817,0.20482633698266,1.54205267368397,0.0768130844011903,0.00598423362523317,0.0947792246565223,0.933033980708569,0.276644530380145,0.00216608290665783,0.00893234131275676,1.1538089075801,0.639750021502376,0.669694110923447,296.857800286263,73.9189796335995,47.2344592837617,53.9583753764164,16,16,0,0,0,0,16,16,16,"pica"
"3","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","conifer","-b -g -c -climrepeat -vmort_off",17,0,17,0.502068766625598,2.22831845635548,17,61.0101610915735,0.0120234119277447,0.00304376117162406,1.96995220007375,0.000531855791822309,-7.41015700763091,1.8948287834879,4697.51091087237,0.152832395918667,0.389695295901038,0.561948533537798,0.315021819784306,0.277963580344804,5.31611085636541,22.5191979170777,1.49853241497185,0.716066482158471,0.000138719282340107,0.468123302624561,0.196316329042101,0.173864662181586,0.190564578818157,1.78195014354121,0.0440923175185453,0.00261640373850241,0.0469589801877737,0.718362907366827,0.218441679514945,0.00435045398948714,0.00625958514865488,0.700131138812285,0.710837668325985,0.549053463500459,275.263793977909,89.2275302996859,55.7868971033022,49.2850986963604,17,17,0,0,0,0,17,17,17,"pica"
"4","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","conifer","-b -g -c -climrepeat -vmort_off",22,0,22,0.503681510966271,1.69434047486633,22,65.238633940462,0.0212005383558571,0.00292731163062155,1.60490053596464,0.000403489334560349,-3.57988330023363,2.21185294948518,3596.56183063053,0.14076531201601,0.340708070795517,0.456288951030001,0.387556876405142,0.281891781790182,6.23425224213861,20.9245790140703,1.32040271647274,0.694176708576025,0.000172303172024654,0.34493628726434,0.263796923082694,0.207086138182785,0.131618993333541,1.93388748126244,0.0672377542052418,0.00338970595598221,0.0798609340190888,0.934496299899183,0.319536732835695,0.00869370826820843,0.00555759052978829,1.02512693222612,0.507880554292118,0.557373964807484,302.687094171531,78.1991872144863,51.3024900974706,51.173473858973,22,22,0,0,0,0,22,22,22,"pica"
"5","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","conifer","-b -g -c -climrepeat -vmort_off",25,0,25,0.50402762950398,0.791778304539621,25,45.4257137794048,0.0311415373980999,0.00300790341861546,1.14388926169276,0.000285486572534777,-4.50796073488891,2.2804819770623,3799.83696956187,0.195067670308053,0.305957148503512,0.476923685073853,0.670870566624217,0.305088395830244,6.18472386384383,24.2991044027731,1.5018538932316,0.652204804110108,0.00016086990087952,0.534133735752665,0.0930438065306749,0.270468435238581,0.399469137121923,1.95549961620383,0.0940471743348753,0.00454351378465071,0.0203288412280381,0.737155666213948,0.39081719587557,0.00460937644233927,0.00686641819542274,0.925119709346909,0.820652116239304,0.66465149249183,279.584057629341,87.8578172111884,51.9230056218803,56.1052344159689,25,25,0,0,0,0,25,25,25,"pica"
"6","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","conifer","-b -g -c -climrepeat -vmort_off",44,0,44,0.571557237533852,2.64827089380473,44,61.6688099745661,0.0187178095951676,0.0028223031117022,1.38342759830528,0.000430253463483066,-3.09028716897592,2.01869227658026,4741.43439778127,0.112630111500621,0.321581003966276,0.502520597702824,0.641262966557406,0.278474575956352,6.54696660465561,21.8175218056422,1.46504688572604,0.659769685929688,0.000135200869638671,0.400643358218484,0.280938762868452,0.245038950978778,0.161745108244941,1.86802517076349,0.00406215098523535,0.00688478786265478,0.0395800038799644,0.935657086933497,0.296068313205615,0.011522520013256,0.0055474470090121,0.878350086808205,1.23288428612449,0.606721213201526,299.834362365538,86.2297998997383,49.9025331912562,57.9560018565971,44,44,0,0,0,0,44,44,44,"pica"
"7","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","conifer","-b -g -c -climrepeat -vmort_off",49,0,49,0.520008839480579,1.86437843782827,49,64.3676968929358,0.0123123560287058,0.00304317430652678,1.90271686865739,0.000458202086985926,-3.33748428756371,2.34068014388904,3043.79370408133,0.120965581648052,0.452493084315211,0.494922420030925,0.595012196223252,0.308666001912206,6.7974534642417,24.219958313508,1.54788330413867,0.692104560441628,0.000141669385718962,0.27628672714904,0.279614316800702,0.221507177688181,0.243202976346947,1.21929292992922,0.0813316367152147,0.00601374965207651,0.0861125403642655,0.768284115230199,0.388136756094173,0.0092668398529198,0.00839838767889887,0.979298192958813,0.906307853477541,0.528507428532466,300.833095035981,88.0272256932221,54.852548754774,46.939950665459,49,49,0,0,0,0,49,49,49,"pica"
"8","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","conifer","-b -g -c -climrepeat -vmort_off",64,0,64,0.560120192635804,1.43350619556382,64,57.1497874185443,0.0240073232278228,0.00296109752871096,1.6739852535557,0.000522811302265967,-6.23551164753735,1.94007445187308,4194.45587587543,0.145205411575735,0.389212793740444,0.491382737858221,0.489135591080412,0.26217258698307,6.59698546573054,23.310008196393,1.30579464051407,0.691260502584383,0.000113475815445709,0.351951733722352,0.390244197962829,0.190334760944825,0.169269561162218,1.31964434241317,0.00269464655767661,0.00518301545130089,0.0973551833815873,0.706377293565311,0.325998568441719,0.00246461440882646,0.0067159371112939,0.832130988661665,1.1644058289933,0.486271450584754,285.451072277036,85.7072110776789,51.9422622509301,49.8478642685805,64,64,0,0,0,0,64,64,64,"pica"
"9","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","conifer","-b -g -c -climrepeat -vmort_off",74,0,74,0.61983843697235,1.97578675383702,74,58.6136712329462,0.0177803426757455,0.0028545412812382,1.09279776620492,0.000495827893852023,-6.7350121694617,2.14973841696046,4866.50726813823,0.127542874887586,0.386590035469271,0.452493989202194,0.398856410640292,0.371992218373343,5.92123050475493,22.0157009281684,1.56236160285771,0.671831196291954,0.000139090089610417,0.173046550252475,0.242838371482678,0.210272715298925,0.171167494356632,1.56453839721158,0.0399432998520788,0.00647548901289702,0.0508647238649428,0.955411332740914,0.337366066128016,0.0107140610274207,0.00735019476502202,0.698615831974894,1.3557706127367,0.641087627385277,285.494024789426,73.7682727980427,49.8868980472907,55.3301600178238,74,74,0,0,0,0,74,74,74,"pica"
"10","~/RHESSys-develop/bin/rhessys7.2","../tecfiles/tec.coast","../worldfiles/OakPatch.world.0","../worldfiles/OakPatch.hdr","../flowtables/OakPatch.flow","1940 10 1 1","2010 10 2 2","../out/RHESSysIOinR_output","conifer","-b -g -c -climrepeat -vmort_off",86,0,86,0.581119205476716,1.37578168334439,86,33.3851081160828,0.0106892308555543,0.00293223053336143,1.90651605580444,0.00055327151520655,-5.98126833513379,2.17476766286418,3298.33241095766,0.138588493429124,0.506239800376352,0.503795245557558,0.25904132227879,0.275026747081429,5.71622675051913,23.5674223576207,1.76896417043172,0.700981769294431,0.0001076498774559,0.520383632941172,0.211742815669626,0.228256095258985,0.114238763111643,1.16162931733951,0.0534172551351367,0.00430390107864514,0.0862392486073077,0.932093265571166,0.365709872823209,0.010202395367641,0.00654600367299281,1.06144486533478,0.531022952083033,0.475253133391961,279.809176161187,65.9474951145239,56.8964136550203,45.2968800878152,86,86,0,0,0,0,86,86,86,"pica"
